"ASVId"	"taxid"	"accession"	"species"	"query_length"	"align_length"	"nident"	"pident"	"bitscore"	"evalue"	"score"	"tax_id_species"	"taxon"	"species_short"	"name"	"length_ratio"	"pident_97"	"length_ratio_1.1"	"passed"
"7e5c384bc4030321d0d2aa1c86bea851"	29347	"NR_028785.1"	"[Clostridium] scindens strain ATCC 35704 16S ribosomal RNA, partial sequence"	331	331	322	97.281	562	5.49e-160	304	29347	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens"	"[Clostridium]_scindens"	"[Clostridium]_scindens;331;97.281"	1	TRUE	TRUE	TRUE
"7f33ecb2e2769a6d79dd3ca1d394c61a"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	322	322	320	99.379	584	1.14e-166	316	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;322;99.379"	1	TRUE	TRUE	TRUE
"7fb6e9c0e170282510447102bdebdd97"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	209	193	192	99.482	351	7.84e-97	190	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;193;99.482"	1.08290155440415	TRUE	TRUE	TRUE
"8052db60f1d703aaa8fd15a38b267644"	2878384	"NR_181874.1"	"Curtobacterium allii strain 20TX0166 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	2878384	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium allii"	"Curtobacterium_allii"	"Curtobacterium_allii;Curtobacterium_herbarum;333;100"	1	TRUE	TRUE	TRUE
"80a9e27e188d1611acb316e2e4a8106d"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	367	351	349	99.43	636	0	344	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;351;99.43"	1.04558404558405	TRUE	TRUE	TRUE
"8139b2388d001a96cfc6374df8009869"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	246	246	246	100	455	6.97e-128	246	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;246;100"	1	TRUE	TRUE	TRUE
"8166c402b12a8299e798b69355efe95c"	2713603	"NR_181110.1"	"Listeria cossartiae subsp. cossartiae strain FSL L7-1447 16S ribosomal RNA, complete sequence"	332	332	332	100	614	1.5e-175	332	2713603	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeria cossartiae"	"Listeria_cossartiae"	"Listeria_cossartiae;Listeria_farberi;Listeria_immobilis;Listeria_innocua;Listeria_ivanovii;Listeria_marthii;Listeria_seeligeri;Listeria_swaminathanii;Listeria_welshimeri;332;100"	1	TRUE	TRUE	TRUE
"81820e789da7d78f5e20e73a2a2ff1db"	29347	"NR_028785.1"	"[Clostridium] scindens strain ATCC 35704 16S ribosomal RNA, partial sequence"	248	248	245	98.79	442	5.47e-124	239	29347	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens"	"[Clostridium]_scindens"	"[Clostridium]_scindens;248;98.79"	1	TRUE	TRUE	TRUE
"81ca6c084880b4db011e2420c2127c9f"	90371	"NR_074910.1"	"Salmonella enterica subsp. enterica serovar Typhimurium strain LT2 16S ribosomal RNA, partial sequence"	365	350	348	99.429	634	0	343	90371	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica"	"Salmonella_enterica"	"Salmonella_enterica;350;99.429"	1.04285714285714	TRUE	TRUE	TRUE
"824a22b5dc30a5641089a9bf5f89ef33"	219572	"NR_025586.1"	"Pseudomonas antarctica strain CMS 35 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	219572	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas antarctica"	"Pseudomonas_antarctica"	"Pseudomonas_antarctica;Pseudomonas_fluorescens;Pseudomonas_kitaguniensis;Pseudomonas_meridiana;331;100"	1	TRUE	TRUE	TRUE
"83ddd4f903918cc10374dde62b3a1eb3"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;331;100"	1	TRUE	TRUE	TRUE
"84839bc0501bddbf6f1c54a30d395b60"	487175	"NR_041667.1"	"Parasutterella excrementihominis strain YIT 11859 16S ribosomal RNA, partial sequence"	205	205	205	100	379	3.52e-105	205	487175	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis"	"Parasutterella_excrementihominis"	"Parasutterella_excrementihominis;205;100"	1	TRUE	TRUE	TRUE
"853df92dbf5391bb84ede8720e174689"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	231	231	231	100	427	1.42e-119	231	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;231;100"	1	TRUE	TRUE	TRUE
"85cf0a446543681b52d5a2480d242bbe"	2316025	"NR_179276.1"	"Mediterraneibacter butyricigenes strain KCTC 15684 16S ribosomal RNA, partial sequence"	331	331	322	97.281	562	5.49e-160	304	2316025	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes"	"Mediterraneibacter_butyricigenes"	"Mediterraneibacter_butyricigenes;331;97.281"	1	TRUE	TRUE	TRUE
"8632592bedcb70cf5d6371400273344d"	2878384	"NR_181874.1"	"Curtobacterium allii strain 20TX0166 16S ribosomal RNA, partial sequence"	325	325	325	100	601	1.14e-171	325	2878384	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium allii"	"Curtobacterium_allii"	"Curtobacterium_allii;Curtobacterium_herbarum;325;100"	1	TRUE	TRUE	TRUE
"86e4ec04e8adf0e2031e7a6adbc67702"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	361	346	340	98.266	604	9.87e-173	327	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;346;98.266"	1.04335260115607	TRUE	TRUE	TRUE
"86e9dc2d6ea2d2f31501432d932d1199"	217031	"NR_025580.1"	"Lederbergia galactosidilytica strain LMG 17892 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	217031	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lederbergia;s__Lederbergia galactosidilytica"	"Lederbergia_galactosidilytica"	"Lederbergia_galactosidilytica;Lederbergia_ruris;332;100"	1	TRUE	TRUE	TRUE
"87357f444b557bf18827274afa2d0200"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	218	218	218	100	403	2.24e-112	218	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;218;100"	1	TRUE	TRUE	TRUE
"876b9b3803e8ab23ff181793fb9f5ae2"	751586	"NR_117188.1"	"Brevundimonas diminuta ATCC 11568 16S ribosomal RNA, partial sequence"	330	330	330	100	610	1.93e-174	330	751586	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas diminuta"	"Brevundimonas_diminuta"	"Brevundimonas_diminuta;Brevundimonas_naejangsanensis;330;100"	1	TRUE	TRUE	TRUE
"889d1cfabf6b5a379d1a4cfe853596b1"	2763669	"NR_181395.1"	"Qiania dongpingensis strain NSJ-38 16S ribosomal RNA, partial sequence"	332	332	323	97.289	564	1.53e-160	305	2763669	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Qiania;s__Qiania dongpingensis"	"Qiania_dongpingensis"	"Qiania_dongpingensis;332;97.289"	1	TRUE	TRUE	TRUE
"88b4fc9708ced020a62d09d7885de764"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	368	350	347	99.143	628	5.98e-180	340	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;350;99.143"	1.05142857142857	TRUE	TRUE	TRUE
"88b6b8b8898823b83beb591b20ad5060"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	312	312	312	100	577	1.84e-164	312	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;312;100"	1	TRUE	TRUE	TRUE
"88ba02e585d6888c63ef7450fad85a44"	487175	"NR_041667.1"	"Parasutterella excrementihominis strain YIT 11859 16S ribosomal RNA, partial sequence"	200	200	199	99.5	364	9.58e-101	197	487175	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis"	"Parasutterella_excrementihominis"	"Parasutterella_excrementihominis;200;99.5"	1	TRUE	TRUE	TRUE
"891691027afcede7faf55e0e2819fada"	2060666	"NR_153708.1"	"Saccharibacillus endophyticus strain JM-1350 16S ribosomal RNA, partial sequence"	331	331	330	99.698	606	2.5e-173	328	2060666	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Saccharibacillus;s__Saccharibacillus endophyticus"	"Saccharibacillus_endophyticus"	"Saccharibacillus_endophyticus;331;99.698"	1	TRUE	TRUE	TRUE
"898a5b70763dc395bbd67d83e6f964cf"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	200	200	196	98	348	9.65e-96	188	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;200;98"	1	TRUE	TRUE	TRUE
"89af303e104f51a1270cf33537bc3783"	2763669	"NR_181395.1"	"Qiania dongpingensis strain NSJ-38 16S ribosomal RNA, partial sequence"	200	200	196	98	348	9.65e-96	188	2763669	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Qiania;s__Qiania dongpingensis"	"Qiania_dongpingensis"	"Qiania_dongpingensis;200;98"	1	TRUE	TRUE	TRUE
"8a8d0fce4283f9cfb5c88ef1a51054b7"	1579	"NR_117812.1"	"Lactobacillus acidophilus strain JCM 1132 16S ribosomal RNA, partial sequence"	231	231	231	100	427	1.42e-119	231	1579	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus"	"Lactobacillus_acidophilus"	"Lactobacillus_acidophilus;Lactobacillus_amylovorus;Lactobacillus_crispatus;Lactobacillus_gasseri;Lactobacillus_hamsteri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_kalixensis;Lactobacillus_kitasatonis;Lactobacillus_paragasseri;Lactobacillus_rodentium;Lactobacillus_taiwanensis;Lactobacillus_ultunensis;231;100"	1	TRUE	TRUE	TRUE
"8b166e30478bb99bfdb776c2295ff953"	2014528	"NR_179631.1"	"Corynebacterium dentalis strain Marseille-P4122 16S ribosomal RNA, partial sequence"	240	240	235	97.917	416	3.2e-116	225	2014528	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium dentalis"	"Corynebacterium_dentalis"	"Corynebacterium_dentalis;Faecalicatena_absiana;240;97.917"	1	TRUE	TRUE	TRUE
"8be81d93170ff9eef90c92bcc1e3b3a8"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	362	346	341	98.555	610	2.13e-174	330	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;346;98.555"	1.04624277456647	TRUE	TRUE	TRUE
"8c7cec63e135b86b83b49f7dda439757"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	253	253	253	100	468	9.23e-132	253	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;253;100"	1	TRUE	TRUE	TRUE
"8cf97f751f00c13471d00227fc8bc514"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	363	351	349	99.43	636	0	344	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;351;99.43"	1.03418803418803	TRUE	TRUE	TRUE
"8e5d5ea573f589810c4e0ee553cc29b8"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	331	331	328	99.094	595	5.41e-170	322	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;331;99.094"	1	TRUE	TRUE	TRUE
"8e81ea8f3498023b67ff79ab9a0b0ab1"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	362	346	341	98.555	610	2.13e-174	330	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;346;98.555"	1.04624277456647	TRUE	TRUE	TRUE
"8fb54a65ba456b357f66fa3217000321"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	331	331	329	99.396	601	1.16e-171	325	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;331;99.396"	1	TRUE	TRUE	TRUE
"904406a8333c3909dfcb5795c2b8e50b"	747645	"NR_117374.1"	"Parvibacter caecicola strain NR06 16S ribosomal RNA, partial sequence"	328	330	324	98.182	573	2.51e-163	310	747645	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Parvibacter;s__Parvibacter caecicola"	"Parvibacter_caecicola"	"Parvibacter_caecicola;330;98.182"	0.993939393939394	TRUE	TRUE	TRUE
"905e11a8eea57bf3e99943efd6a93b20"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	331	331	328	99.094	595	5.41e-170	322	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;331;99.094"	1	TRUE	TRUE	TRUE
"90d1ef0d623f024d47b6b7f152da2b98"	260554	"NR_115283.1"	"Bacillus halotolerans strain CR-119 16S ribosomal RNA, partial sequence"	366	351	347	98.86	625	7.69e-179	338	260554	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans"	"Bacillus_halotolerans"	"Bacillus_halotolerans;Bacillus_mojavensis;351;98.86"	1.04273504273504	TRUE	TRUE	TRUE
"91804d61fd0019a12752dd464c9fc38a"	1469948	"NR_156081.1"	"Kineothrix alysoides strain KNHs209 16S ribosomal RNA, partial sequence"	332	334	324	97.006	558	7.12e-159	302	1469948	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	"Kineothrix_alysoides"	"Kineothrix_alysoides;334;97.006"	0.994011976047904	TRUE	TRUE	TRUE
"91907c8f4dc7a4b9a364e8ccf63c704a"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	287	268	268	100	496	4.84e-140	268	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;268;100"	1.07089552238806	TRUE	TRUE	TRUE
"919d845f587c8e93cd149b60dfd2974b"	446660	"NR_121696.1"	"Adlercreutzia equolifaciens strain DSM 19450 16S ribosomal RNA, partial sequence"	328	328	324	98.78	584	1.16e-166	316	446660	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens"	"Adlercreutzia_equolifaciens"	"Adlercreutzia_equolifaciens;Adlercreutzia_hattorii;328;98.78"	1	TRUE	TRUE	TRUE
"91e993036675b99ed56bcbd7a3816569"	287	"NR_117678.1"	"Pseudomonas aeruginosa strain DSM 50071 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	287	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa"	"Pseudomonas_aeruginosa"	"Pseudomonas_aeruginosa;331;100"	1	TRUE	TRUE	TRUE
"95041e849190e6ceea56df4104fb3058"	1417852	"NR_144611.1"	"Flintibacter butyricus strain BLS21 16S ribosomal RNA, partial sequence"	331	312	307	98.397	549	4.27e-156	297	1417852	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	"Flintibacter_butyricus"	"Flintibacter_butyricus;312;98.397"	1.06089743589744	TRUE	TRUE	TRUE
"9532cdfb6f5ecc038075dfd922e1f7fc"	47246	"NR_026204.1"	"[Clostridium] viride strain T2-7 16S ribosomal RNA, partial sequence"	331	331	322	97.281	564	1.53e-160	305	47246	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Clostridium] viride"	"[Clostridium]_viride"	"[Clostridium]_viride;331;97.281"	1	TRUE	TRUE	TRUE
"956c70c4fd2ddd34ed261cbc909e9998"	1477018	"NR_134741.1"	"Hafnia psychrotolerans strain DJC1-1 16S ribosomal RNA, partial sequence"	331	331	328	99.094	595	5.41e-170	322	1477018	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia;s__Hafnia psychrotolerans"	"Hafnia_psychrotolerans"	"Hafnia_psychrotolerans;Rahnella_bonaserana;Rahnella_bruchi;Rahnella_contaminans;Rahnella_ecdela;Rahnella_inusitata;Rahnella_laticis;Rahnella_perminowiae;Rahnella_rivi;Rahnella_variigena;Rahnella_victoriana;Rahnella_woolbedingensis;Rouxiella_aceris;Rouxiella_badensis;Rouxiella_chamberiensis;Rouxiella_silvae;Serratia_aquatilis;Serratia_fonticola;Yersinia_entomophaga;Yersinia_nurmii;Yersinia_vastinensis;331;99.094"	1	TRUE	TRUE	TRUE
"95764e2c793dc707d76aa82eb8d7e104"	1926648	"NR_157613.1"	"Nocardioides litoris strain 002-2 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	1926648	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides litoris"	"Nocardioides_litoris"	"Nocardioides_litoris;333;100"	1	TRUE	TRUE	TRUE
"96c94df8e68dbf8a62e44eddec3f4d77"	2014528	"NR_179631.1"	"Corynebacterium dentalis strain Marseille-P4122 16S ribosomal RNA, partial sequence"	212	212	207	97.642	364	1.02e-100	197	2014528	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium dentalis"	"Corynebacterium_dentalis"	"Corynebacterium_dentalis;Faecalicatena_absiana;212;97.642"	1	TRUE	TRUE	TRUE
"978433687d7b20ebb02e6001247dbd85"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	283	267	267	100	494	1.71e-139	267	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;267;100"	1.05992509363296	TRUE	TRUE	TRUE
"987ed0d0e09af68aa879187728846e4c"	1912855	"NR_156907.1"	"Faecalimonas umbilicata strain EGH7 16S ribosomal RNA, partial sequence"	239	238	235	98.739	424	1.9e-118	229	1912855	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata"	"Faecalimonas_umbilicata"	"Faecalimonas_umbilicata;238;98.739"	1.00420168067227	TRUE	TRUE	TRUE
"98964977582a78a471d2660452f56696"	411459	"NR_118692.1"	"Blautia obeum ATCC 29174 16S ribosomal RNA, partial sequence"	270	271	265	97.786	466	3.55e-131	252	411459	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum"	"Blautia_obeum"	"Blautia_obeum;271;97.786"	0.996309963099631	TRUE	TRUE	TRUE
"98d36a713c87279a0679c693d186c634"	208479	"NR_113410.1"	"Enterocloster bolteae strain JCM 12243 16S ribosomal RNA, partial sequence"	231	231	225	97.403	394	1.44e-109	213	208479	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae"	"Enterocloster_bolteae"	"Enterocloster_bolteae;231;97.403"	1	TRUE	TRUE	TRUE
"9929a10028315e14de5f30f07d17330b"	1417852	"NR_144611.1"	"Flintibacter butyricus strain BLS21 16S ribosomal RNA, partial sequence"	331	312	308	98.718	555	9.18e-158	300	1417852	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	"Flintibacter_butyricus"	"Flintibacter_butyricus;312;98.718"	1.06089743589744	TRUE	TRUE	TRUE
"9968eb5f2eecb4355d5b47edfc678435"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	242	242	242	100	448	1.14e-125	242	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;242;100"	1	TRUE	TRUE	TRUE
"99f2ca44a4a526201287067471a6035a"	446660	"NR_121696.1"	"Adlercreutzia equolifaciens strain DSM 19450 16S ribosomal RNA, partial sequence"	295	274	268	97.81	473	2.34e-133	256	446660	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens"	"Adlercreutzia_equolifaciens"	"Adlercreutzia_equolifaciens;Adlercreutzia_hattorii;274;97.81"	1.07664233576642	TRUE	TRUE	TRUE
"9c0e7923c416344ac91b550c8af6b92a"	2847858	"NR_179378.1"	"Fundicoccus fermenti strain F-1 16S ribosomal RNA, partial sequence"	332	332	326	98.193	580	1.52e-165	314	2847858	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Fundicoccus;s__Fundicoccus fermenti"	"Fundicoccus_fermenti"	"Fundicoccus_fermenti;Fundicoccus_ignavus;332;98.193"	1	TRUE	TRUE	TRUE
"9c9fae8274d731f91bfc0361e8ebed56"	2726362	"NR_181263.1"	"Faecalicatena faecalis strain AGMB00832 16S ribosomal RNA, partial sequence"	231	231	226	97.835	399	3.09e-111	216	2726362	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena faecalis"	"Faecalicatena_faecalis"	"Faecalicatena_faecalis;Sporofaciens_musculi;231;97.835"	1	TRUE	TRUE	TRUE
"9cd72aa633db55c1d049a3074d00617b"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	363	352	348	98.864	627	2.12e-179	339	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;352;98.864"	1.03125	TRUE	TRUE	TRUE
